RIAL,RIAR,RIBR,RIM,RIBL,sensory,,,,,,velocity,speed,odor,upp_cam_index,RIAL_x,RIAL_y,RIAR_x,RIAR_y,RIBR_x,RIBR_y,RIM_x,RIM_y,RIBL_x,RIBL_y,sensory_x,sensory_y,Speed_3,Speed_5,Speed_10,Curvature,Speed_all_points,Acceleration_all_parts_3
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-0.822240399580396,20.5576176804542,0,7773,0,0,0,0,0,0,0,0,0,0,0,0,33.4,18.4,162,0.362,15.7,75.9
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.59606285006114,6.63952159159964,0,7775,0,0,0,0,0,0,0,0,0,0,0,0,5.5,19,188,0.805,3.75,20.6
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-5.10040740454442,8.85935311699347,0,7777,0,0,0,0,0,0,0,0,0,0,0,0,7.02,30.3,231,0.495,8.49,17.1
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-10.2682766977922,49.2737295110087,0,7779,0,0,0,0,0,0,0,0,0,0,0,0,13.1,23.8,242,-0.915,39.8,65.3
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,53.2444660430725,81.7295792342885,0,7781,0,0,0,0,0,0,0,0,0,0,0,0,21.3,8.1,244,-0.274,53.7,26.6
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.41273778360064,10.1136907513876,0,7783,0,0,0,0,0,0,0,0,0,0,0,0,23.4,11.1,256,0.802,10.9,72.5
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-25.4578506408537,54.940999594921,1,7785,0,0,0,0,0,0,0,0,0,0,0,0,18.4,8.37,283,0.395,40.3,14.7
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.5666104041945,3.2088845106395,1,7787,0,0,0,0,0,0,0,0,0,0,0,0,18.3,11.4,248,0.145,5.13,11.2
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-2.26748598021456,4.05794790261588,1,7789,0,0,0,0,0,0,0,0,0,0,0,0,5.73,15,239,0.16,2.27,15.2
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.10309423531414,6.43967736002832,1,7792,0,0,0,0,0,0,0,0,0,0,0,0,7.78,21,229,-0.125,2.06,5.8
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,15.4271467869338,20.2265932655714,1,7794,0,0,0,0,0,0,0,0,0,0,0,0,7.32,9.76,225,-0.387,12.5,21
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.02045364851027,2.87569731942002,1,7796,0,0,0,0,0,0,0,0,0,0,0,0,1.89,6.77,174,-1.19,2.79,11.8
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,19.8306775232951,36.8156611822439,1,7798,0,0,0,0,0,0,0,0,0,0,0,0,9.22,11.3,135,-1.26,18.8,11.7
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-7.77283956231562,13.8622256418549,1,7800,0,0,0,0,0,0,0,0,0,0,0,0,3.05,8.01,142,-1.01,17,11.5
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-2.88880432742117,8.59193485698502,1,7802,0,0,0,0,0,0,0,0,0,0,0,0,9.39,4.8,92.7,-2.53,7.84,8.32
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.24017310470161,16.4267282687499,1,7804,0,0,0,0,0,0,0,0,0,0,0,0,5.38,3.35,70.5,-1.79,8.83,8.9
0.898463785648346,0,1.04058623313904,1.4034389257431,1.35473549365997,1.0673098564148,4.33E-01,6.34E-01,9.40E-01,9.14E-01,8.45E-01,0.018244281035748,7.73160477634497,1,7806,460,651,0,0,361,546,412,523,439,502,396,541,9.31,8.92,81,-1.51,5.97,26.8
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.64441205777369,46.4123064208601,1,7808,0,0,0,0,0,0,0,0,0,0,0,0,13.2,13.7,58.8,0.866,16.5,81.2
0.966270327568054,0.954367935657501,0,0.896652102470398,0.903539478778839,0.955235421657562,9.23E-01,9.62E-01,9.73E-01,0.00E+00,9.06E-01,3.79528231854638,32.9741333989075,1,7811,0,0,0,0,0,0,0,0,0,0,0,0,19.4,20.8,49.7,-1.68,18.8,19.9
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-31.6563178555865,139.481902820307,1,7813,0,0,0,0,0,0,0,0,0,0,0,0,26.7,27.9,44.4,-3.37,54.1,67.2
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.92889547336644,7.06768240358952,1,7815,0,0,0,0,0,0,0,0,0,0,0,0,15.2,26,60.5,-3.24,22.3,30.5
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-6.15537283647964,24.3153678331522,1,7817,0,0,0,0,0,0,0,0,0,0,0,0,20.4,21.6,80.4,-3.11,27.4,78.5
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-6.46052074222475,14.1130564507523,1,7819,0,0,0,0,0,0,0,0,0,0,0,0,17.9,10.1,82.8,-2.98,7.43,38.7
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,11.5898498880874,28.434135055575,1,7821,0,0,0,0,0,0,0,0,0,0,0,0,11.4,18.6,100,-2.85,13.7,55.1
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-13.9932196648798,15.8072494969308,1,7823,0,0,0,0,0,0,0,0,0,0,0,0,18.3,20.9,121,-2.72,5.62,53.7
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.84789393649591,24.4635772830618,1,7825,0,0,0,0,0,0,0,0,0,0,0,0,38.9,31.2,141,-2.59,30.4,19
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,41.8392886569001,69.7793543671007,1,7827,0,0,0,0,0,0,0,0,0,0,0,0,65.1,75.8,169,-2.64,104,305
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-11.2240390473402,31.1381861784438,1,7830,0,0,0,0,0,0,0,0,0,0,0,0,17.7,58.6,197,-2.53,5.41,122
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.82709318833075,9.33788480830977,1,7832,0,0,0,0,0,0,0,0,0,0,0,0,19.2,5.01,221,-2.42,5.83,98.1
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-4.15641601300858,14.7428174083651,1,7834,0,0,0,0,0,0,0,0,0,0,0,0,14.8,17.7,225,-1.56,7.55,28.8
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-23.4330716882393,32.8391960232687,1,7836,0,0,0,0,0,0,0,0,0,0,0,0,15.9,25.3,240,-1.88,21.3,41.3
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.15685200192469,6.1124141863081,1,7838,0,0,0,0,0,0,0,0,0,0,0,0,7.56,50.9,238,-1.62,6.69,10.6
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-19.6682961610107,31.3296274188629,1,7840,0,0,0,0,0,0,0,0,0,0,0,0,1.25,19.9,218,-1.36,1.69,20.6
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.62069686816976,20.6125185748612,1,7842,0,0,0,0,0,0,0,0,0,0,0,0,5.17,14.2,218,-0.374,1.21,5.09
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.87910017244715,25.2895500740296,1,7844,0,0,0,0,0,0,0,0,0,0,0,0,6.02,7.66,196,-0.0177,11.1,18.3
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.025245653090152,6.73668838909365,0,7846,0,0,0,0,0,0,0,0,0,0,0,0,3.17,9.69,144,0.0495,11.4,4
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.27027919193578,22.2066036364484,0,7849,0,0,0,0,0,0,0,0,0,0,0,0,1.1,5.52,106,-0.829,8.53,7.08
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-0.252582367321379,6.23565762444714,0,7851,0,0,0,0,0,0,0,0,0,0,0,0,1.51,5.78,93.7,-0.606,3.38,3.93
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.455493521493976,10.4820236657073,0,7853,0,0,0,0,0,0,0,0,0,0,0,0,1.46,1.84,98.7,-0.702,2.87,3.93
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-0.055407198157621,6.45332025151182,0,7855,0,0,0,0,0,0,0,0,0,0,0,0,0.521,2.22,130,-0.828,2.07,3.4
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-0.069551671602052,2.12734940431391,0,7857,0,0,0,0,0,0,0,0,0,0,0,0,1.16,1.51,137,-0.409,3.83,1.87
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-0.000461781678147,3.4760127786991,0,7859,0,0,0,0,0,0,0,0,0,0,0,0,0.71,2.25,145,-1.38,1.12,3.04
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.170721993549861,5.49953514205843,0,7861,0,0,0,0,0,0,0,0,0,0,0,0,1.39,1.36,158,-1.8,3.6,4.37
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-0.848458023486759,14.5914327145214,0,7863,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0.368,148,-1.91,3.5,7
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-0.114486007511839,12.2903539410789,0,7865,0,0,0,0,0,0,0,0,0,0,0,0,0.274,1.03,121,-2.14,5.69,3.04
0.838699996471405,0.926210582256317,1.04553174972534,1.5261994600296,1.35043358802795,1.09151148796082,3.91E-01,5.72E-01,8.95E-01,8.67E-01,7.54E-01,-0.142297111050691,10.6462519601699,0,7867,213,342,234,339,253,223,298,243,322,234,276,260,2.6,2.17,110,-1.79,2.08,12.3
0.833266735076904,0,1.05595803260803,1.50182139873505,1.34473323822021,1.04056835174561,3.86E-01,5.93E-01,9.21E-01,9.30E-01,7.19E-01,0.187460667004068,9.44317765284077,0,7870,208,365,0,0,204,223,257,233,289,241,235,243,4.22,4.64,85,-0.721,3.22,12.1
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.120007276729308,3.96362787446928,0,7872,0,0,0,0,0,0,0,0,0,0,0,0,4.76,8.97,56,-0.988,3.73,5.95
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.99004193662406,17.1160991218739,0,7874,0,0,0,0,0,0,0,0,0,0,0,0,8.59,9.81,30,-1.3,23.2,35.9
0.817947328090668,0.973154366016388,1.045734167099,1.45052456855774,1.30037665367126,1.07416987419128,3.58E-01,5.96E-01,9.24E-01,8.73E-01,7.85E-01,-1.75965862523734,7.27154836030645,0,7876,284,489,324,449,194,391,239,365,258,349,234,389,4.39,6.39,30,-1.2,4.55,8.94
0.920199692249298,0.897196233272553,1.04108047485352,1.4609580039978,1.27551114559174,1.10696852207184,4.11E-01,6.20E-01,8.87E-01,9.06E-01,8.55E-01,-1.70554677392188,5.70006055616523,0,7878,359,408,331,451,260,421,299,389,286,362,293,414,9.58,4.3,29.6,-1.04,3.71,33.2
0.844396531581879,0.899999976158142,1.03906738758087,1.40525531768799,1.24999296665192,1.11264419555664,4.09E-01,6.42E-01,9.25E-01,9.11E-01,7.99E-01,-0.269544350970692,4.69279947955566,0,7880,475,422,491,363,337,372,375,333,394,308,373,356,3.83,1.28,30.4,-1.35,1.06,13.2
0.831897735595703,0.97210168838501,1.04044306278229,1.4832159280777,1.28469347953796,1.12957370281219,4.40E-01,6.04E-01,9.03E-01,8.94E-01,8.17E-01,-1.25254019835298,5.00553231742605,0,7882,560,504,555,472,455,443,486,403,486,368,490,432,0.723,6.74,31.9,-1.06,1.23,4.82
0.872740983963013,0.861035406589508,1.0443286895752,1.42961835861206,1.26210784912109,1.03731644153595,3.90E-01,6.64E-01,9.26E-01,9.12E-01,8.03E-01,-1.59007331627779,5.59701602261879,0,7884,638,464,643,418,489,425,517,387,533,366,526,411,0.1,1.53,38.4,-1.39,3.93,3.16
0.875797629356384,0.945868968963623,1.02434051036835,0,1.26057183742523,0.914433658123016,5.80E-01,6.48E-01,9.33E-01,8.95E-01,1.03E+00,-1.27027006447983,4.6284093830084,0,7886,723,289,706,252,548,289,0,0,592,239,573,263,0.97,1.83,46.4,-0.964,2.13,6.78
0.850209653377533,0.903068006038666,1.06341552734375,1.40949380397797,1.22520756721497,1.10095953941345,4.06E-01,6.20E-01,9.20E-01,8.71E-01,8.08E-01,0.642078729205644,3.56343878349478,0,7889,613,288,601,245,468,303,481,256,482,228,501,278,0.307,0.895,51.7,-1.35,4.29,0.866
0.844471395015717,0,1.04990875720978,1.38850939273834,1.21742272377014,1.07018327713013,4.20E-01,6.09E-01,9.05E-01,8.86E-01,7.61E-01,1.18381152923123,4.02917736277379,0,7891,584,266,0,0,450,306,457,250,445,206,478,276,0.836,0.561,53,-1.29,0.423,2.49
0.866043150424957,0.935291409492493,1.01803386211395,1.32690334320068,1.22631943225861,1.06236243247986,4.08E-01,6.84E-01,9.18E-01,8.92E-01,8.03E-01,1.11188518642752,3.69116262152905,0,7893,358,466,346,416,193,470,221,425,231,396,226,449,0.246,0.965,55,-1.36,3.71,1.42
0.878302872180939,0.931161344051361,0.858226299285889,0.825217366218567,0.863070547580719,0.933257699012756,4.49E-01,6.55E-01,6.72E-01,6.26E-01,1.00E+00,-0.723022555053343,5.14968069141474,0,7895,0,0,0,0,0,0,0,0,0,0,0,0,0.811,0.526,52.1,-1.41,3.21,2
0.870844542980194,0.909905672073364,1.05435526371002,1.34945690631866,1.18719434738159,1.12656426429749,4.44E-01,6.08E-01,9.24E-01,8.87E-01,1.08E+00,0.780255545453841,2.75402855054605,0,7897,402,236,394,219,275,283,263,232,253,205,295,248,0.928,1.13,48.1,-1.33,3.72,4.4
0.838651657104492,0.91802304983139,1.06186532974243,1.35464417934418,1.18889939785004,1.08402466773987,4.32E-01,6.22E-01,8.90E-01,8.81E-01,7.24E-01,0.282296058428783,1.73836263733311,0,7899,555,216,539,202,438,289,425,240,404,218,457,252,1.54,1.05,43.4,-1.26,1.91,1.37
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.28969957549723,4.56244849284671,0,7901,0,0,0,0,0,0,0,0,0,0,0,0,2.12,2.74,38.2,-1.28,2.02,7.26
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-0.44331487086781,2.25384771435539,0,7903,0,0,0,0,0,0,0,0,0,0,0,0,0.365,1.6,30.8,-1.23,0.693,0.29
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.17522927555755,0.598578319452306,0,7905,0,0,0,0,0,0,0,0,0,0,0,0,0.155,2.39,27.9,-1.33,1.93,2.44
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-0.352586600962194,1.53708283487447,0,7908,0,0,0,0,0,0,0,0,0,0,0,0,0.377,1.28,21.9,-1.14,3.04,2.14
0.944905936717987,0.916099786758423,1.04342842102051,1.37954080104828,0,1.18011331558228,4.99E-01,9.88E-01,8.86E-01,1.06E+00,7.48E-01,0.020633080910408,0.672859064430348,0,7910,542,217,509,186,444,312,424,260,0,0,452,276,0.531,0.915,19.8,-1.28,2.92,0.385
0.880988478660584,0.932140171527863,1.04363608360291,1.38214325904846,1.16702961921692,1.08352422714233,4.50E-01,6.28E-01,8.50E-01,8.57E-01,6.59E-01,-0.148648703264393,2.17099155253244,0,7912,402,215,382,179,276,294,269,241,259,217,291,262,0.308,0.82,17.1,-1.35,0.469,2.59
0.86230880022049,0.929203510284424,1.04523873329163,1.38556969165802,1.15761601924896,1.16961514949799,4.28E-01,6.30E-01,8.77E-01,8.55E-01,6.84E-01,-0.064250699873011,0.917160818628487,0,7914,416,212,411,199,284,291,280,239,272,213,298,258,0.553,0.452,17.2,-1.26,2.82,0.644
0.873661458492279,0.990990996360779,1.02914500236511,1.35527515411377,1.16556346416473,1.09132075309753,4.51E-01,6.15E-01,8.60E-01,8.32E-01,9.00E-01,0.28827132810488,2.43278635123815,0,7916,392,219,374,182,277,308,268,254,262,220,290,278,0.487,0.727,16.6,-1.19,1.04,2.55
0.864328503608704,0.947976887226105,1.02812850475311,1.36600732803345,1.15846300125122,1.13202548027039,4.30E-01,6.25E-01,8.61E-01,8.49E-01,7.14E-01,0.956891158884898,4.28921086180428,0,7918,414,212,402,179,287,294,281,241,276,214,300,262,1.44,0.998,16.6,-1.49,1.18,5.14
0.849057018756866,0.917202591896057,1.03319096565247,1.33465719223022,1.14561367034912,1.07265782356262,4.34E-01,6.26E-01,8.37E-01,8.58E-01,6.55E-01,-0.096987719236115,2.26180528775246,0,7920,421,216,402,180,293,295,286,246,278,221,307,260,1.21,0.536,15.4,-1.54,3.48,6.52
0.855391919612885,0.902794659137726,1.05102336406708,1.32275915145874,1.1301828622818,1.14048540592194,4.18E-01,6.00E-01,8.49E-01,8.41E-01,7.07E-01,-0.791589179666793,4.8817234259884,0,7922,436,209,419,176,297,289,295,239,289,213,317,253,3.58,1.56,14.9,-1.8,3.43,4.62
0.852821290493012,0.897792935371399,1.05387699604034,1.33911573886871,1.12244462966919,1.05982768535614,4.20E-01,6.08E-01,8.60E-01,8.41E-01,6.90E-01,0.0951639644452,3.35948410253699,0,7924,438,212,430,190,301,292,298,241,290,216,316,257,2.1,3.71,11.6,-1.55,2.62,3.79
0.851064622402191,0.922556400299072,1.05546987056732,1.35460519790649,1.10297894477844,1.12851810455322,4.11E-01,5.83E-01,8.49E-01,8.50E-01,6.59E-01,-0.385467434934718,1.84902462550715,0,7927,443,208,431,180,300,292,300,242,295,216,323,255,0.346,3.51,8.43,-1.46,3.7,0.748
0.837878227233887,0.886515378952026,1.05240643024445,1.30209755897522,1.11793291568756,1.03855955600739,4.36E-01,5.88E-01,8.61E-01,8.82E-01,7.21E-01,0.37341505150831,3.67130537766253,0,7929,441,261,425,174,304,347,305,299,294,218,325,310,0.523,2.62,3.55,-1.34,3,0.522
0.848447978496552,0.910519123077393,1.05077922344208,1.28112936019897,1.10545480251312,1.08173716068268,4.28E-01,5.96E-01,8.51E-01,8.54E-01,7.19E-01,-0.171431504853392,1.23519631288583,0,7931,443,266,428,232,302,349,302,300,296,273,323,314,0.735,0.992,3.37,-1.55,2.93,3.02
0.837994635105133,0.917900383472443,1.04668319225311,1.28893756866455,1.12541842460632,1.08952593803406,4.21E-01,5.91E-01,8.64E-01,8.45E-01,7.28E-01,0.799338948404748,3.55554073827664,0,7933,447,264,432,233,303,346,305,297,299,271,326,309,0.217,0.464,5.58,-1.31,3.05,1.42
0.83813738822937,0.908002495765686,1.04784595966339,1.28569543361664,1.09207558631897,1.085324883461,4.14E-01,5.87E-01,8.46E-01,8.69E-01,6.66E-01,-1.01191035115485,4.03493892514231,0,7935,446,262,433,230,304,345,305,297,301,271,323,311,0.554,0.908,9.44,-1.51,3.69,1.04
0.839280009269714,0.888765633106232,1.05661416053772,1.257648229599,1.0998615026474,1.06273984909058,4.25E-01,5.87E-01,8.59E-01,8.41E-01,7.23E-01,0.865163187560186,3.67634448255456,0,7937,446,263,430,231,304,346,306,298,301,273,325,310,0.463,0.23,13.9,-1.24,1.98,2.38
0.838292241096497,0.941956877708435,1.06133019924164,1.27951049804688,1.07611656188965,1.0952080488205,4.10E-01,5.73E-01,8.38E-01,8.59E-01,6.45E-01,0.08311047474691,1.58315041021269,0,7939,452,260,438,228,306,343,309,295,306,270,327,309,0.434,0.474,16.3,-1.76,2.21,4.32
0.834710836410522,0.907849848270416,1.05316424369812,1.26657009124756,1.08003771305084,1.09734845161438,4.12E-01,5.72E-01,8.50E-01,8.33E-01,6.90E-01,-0.174014951511998,5.18558089404622,0,7941,454,260,439,231,307,342,311,295,306,269,331,306,0.82,0.138,18.5,-1.74,4,3.03
0.830452620983124,0.927335619926453,1.05774009227753,1.26600408554077,1.08706784248352,1.12634706497192,4.04E-01,5.67E-01,8.34E-01,8.50E-01,6.87E-01,-0.146020156753977,0.866441720620947,0,7943,454,259,449,240,307,342,312,295,307,270,330,307,1.03,0.447,18.8,-2.08,1.04,2.82
0.830053508281708,0,1.05536413192749,1.23726189136505,1.07679224014282,1.06607949733734,4.06E-01,5.60E-01,8.43E-01,8.33E-01,7.32E-01,-1.35248674247435,10.1168427081698,0,7945,455,258,0,0,306,342,313,294,308,268,330,307,2,1.98,19,-0.663,2.24,13.1
0.821904897689819,0.879144370555878,1.05512464046478,1.25782561302185,1.08528602123261,1.11142563819885,3.94E-01,5.66E-01,8.28E-01,8.39E-01,6.87E-01,0.996095429911003,8.25125469639767,0,7948,456,258,443,234,308,342,314,295,309,268,332,306,3.34,0.602,16,-1.04,9.14,5.85
0.82929539680481,0,1.05980169773102,1.23179984092712,1.09375929832459,1.05633366107941,4.15E-01,5.52E-01,8.30E-01,8.33E-01,7.66E-01,-0.383691688245488,7.05855235848898,0,7950,453,259,0,0,303,346,310,298,310,267,326,308,1.93,4.54,13.1,-0.795,4.92,6.83
0.819480299949646,0.885416686534882,1.03543066978455,1.19239342212677,1.07108724117279,1.11065912246704,4.00E-01,5.72E-01,8.25E-01,8.33E-01,7.10E-01,0.914801795615153,4.09666847216401,0,7952,320,317,281,298,234,426,217,381,187,368,249,391,0.934,4.1,8.73,-0.929,2.58,5.91
0.844769358634949,0,1.01105892658234,1.18007063865662,1.05863296985626,1.08356511592865,4.07E-01,5.76E-01,8.36E-01,8.33E-01,7.01E-01,1.38106126153499,6.07473337271121,0,7954,269,370,0,0,179,485,162,439,150,405,191,448,0.644,2.68,5.64,-0.724,3.62,3.32
0.82903528213501,0.891492009162903,1.02156507968903,1.17936074733734,1.0740807056427,1.11775350570679,4.05E-01,5.68E-01,8.46E-01,8.46E-01,6.69E-01,1.17172597031082,3.41196348243791,0,7956,263,377,238,351,172,490,153,441,134,415,186,448,0.639,3.08,1.78,-1.2,2.49,1.91
0.83391410112381,0.891957759857178,1.02422273159027,1.16938841342926,1.07866501808167,1.08885085582733,4.29E-01,5.68E-01,8.61E-01,8.32E-01,6.81E-01,1.00480215383254,3.66415354813407,0,7958,294,346,264,326,202,456,181,408,158,385,211,418,0.867,1.63,4.23,-1.52,2.13,3.14
0.835264503955841,0.89672726392746,1.02741301059723,1.1906464099884,1.06105935573578,1.13177466392517,3.99E-01,5.72E-01,8.31E-01,8.31E-01,8.17E-01,-0.661096235554082,12.5050893098878,0,7960,318,320,292,288,218,435,200,386,185,354,229,399,0.849,0.172,7.93,-2.79,2.16,11.8
0.829505920410156,0.91223406791687,1.03613674640656,1.20758771896362,1.0887815952301,1.09131002426147,4.25E-01,5.75E-01,8.67E-01,8.22E-01,7.33E-01,-0.25798793441344,4.6051954414957,0,7962,344,300,310,270,243,407,225,359,205,336,254,372,5.9,3.08,10.8,-3.07,2.74,5.02
0.814434945583344,0.889112889766693,1.04388010501862,1.20836687088013,1.05926299095154,1.10790944099426,4.09E-01,5.98E-01,8.37E-01,8.30E-01,7.96E-01,0.647013468608204,12.7868643416129,0,7964,363,292,340,265,251,401,237,350,226,322,261,366,9.38,7.71,12.4,-2.23,19.3,9.04
0.831379175186157,0.902230978012085,1.0499941110611,1.1973671913147,1.06485295295715,1.08718597888947,4.19E-01,6.03E-01,8.34E-01,8.30E-01,7.33E-01,-0.382756165393988,12.3542350707048,1,7967,376,287,351,260,260,390,249,341,234,316,276,357,7.81,12.4,11.7,-1.43,7.29,32.6
0.819959759712219,0.907090485095978,1.04749238491058,1.21652722358704,1.06119978427887,1.10285580158234,4.05E-01,5.97E-01,8.43E-01,8.24E-01,7.12E-01,0.76939671017658,11.2815442592197,1,7969,382,284,354,253,262,387,254,338,241,312,277,354,6.31,9.54,11.2,-2.5,6.69,16.5
0.836191534996033,0.907456696033478,1.050124168396,1.21424436569214,1.06396341323853,1.08772420883179,4.11E-01,5.93E-01,8.52E-01,8.29E-01,7.70E-01,1.0974575944634,18.7528566813014,1,7971,383,284,362,257,262,386,254,337,241,310,278,352,5.29,4.47,9.81,-2.81,4.89,12.2
0.829370975494385,0.916093111038208,1.02750599384308,1.13034975528717,1.05377423763275,1.12115347385407,4.10E-01,5.79E-01,8.36E-01,8.47E-01,7.43E-01,0.078556711579002,4.05473908137333,1,7973,249,390,213,372,159,500,140,454,114,443,174,456,5.17,2.57,15.1,-3.05,4.83,7.52
0.859251618385315,0,1.01077318191528,1.05175769329071,1.13856422901154,1.06889545917511,4.22E-01,6.60E-01,9.09E-01,8.89E-01,7.40E-01,-0.00639360602994,1.62367098981132,1,7975,116,546,0,0,6.13,646,3.6,597,4.07,585,24,602,3.53,5.09,22.5,-3.19,2.48,9.9
0.828661680221558,0.911949694156647,1.0234272480011,1.11671793460846,1.05322134494782,1.02863049507141,4.36E-01,6.29E-01,8.97E-01,9.02E-01,7.77E-01,1.63377407855201,22.7766174243758,1,7977,336,537,303,518,228,633,226,576,235,572,242,594,2.23,6.71,26.9,-1.8,9.83,11.8
0.854359269142151,0.8839071393013,1.03654706478119,1.15327882766724,1.0844908952713,1.06942582130432,4.07E-01,5.87E-01,8.97E-01,8.35E-01,7.69E-01,0.074735434807248,3.35604104393438,1,7979,546,383,508,356,452,486,433,437,402,411,462,446,2.13,1.85,37.2,-1.53,2.23,6.16
0.854095041751862,0.887120127677918,1.02458214759827,1.17183518409729,1.08221137523651,1.11724066734314,3.99E-01,5.80E-01,8.60E-01,8.31E-01,7.64E-01,-0.058052394264056,4.01386557877468,1,7981,575,362,547,332,478,474,457,421,442,394,488,434,3.53,1.49,42,-1.95,3.16,7.06
0.853575706481934,0.895140647888184,1.02805590629578,1.16750395298004,1.09639191627502,1.10626149177551,4.11E-01,5.86E-01,8.58E-01,8.16E-01,7.64E-01,0.075925593598904,3.09676863842536,1,7983,595,342,563,318,495,449,476,400,456,377,505,411,0.95,3.24,45,-1.37,1.39,4.55
0.840834975242615,0.928799629211426,1.03517520427704,1.18160212039948,1.08870363235474,1.12348437309265,4.06E-01,5.81E-01,8.39E-01,8.25E-01,8.12E-01,0.359745168759374,4.04664236763349,1,7986,608,322,583,296,503,431,487,383,473,351,515,397,0.921,2.51,46.4,-2.5,7.52,3.28
